t,score,threshold_raw,threshold_alert,alert,label,mean_psi,drift_active,finetuned,stream_ordering
3364,-1.132486343383789,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3365,-0.3498052954673767,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3366,-0.10059042274951935,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3367,-1.0897233486175537,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3368,-0.25310850143432617,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3369,-1.0297207832336426,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3370,-0.2536431849002838,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3371,-0.6037846803665161,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3372,-0.7770291566848755,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3373,-0.8859368562698364,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3374,-0.8346762657165527,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3375,-0.8053551316261292,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3376,-0.8874658346176147,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3377,-0.1258334368467331,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3378,-0.6445647478103638,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3379,-0.6227148175239563,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3380,-0.9773967266082764,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3381,-0.6068122386932373,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3382,-0.2104954570531845,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3383,-0.7920780181884766,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3384,-0.894135594367981,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3385,-0.08855994790792465,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3386,-0.803867518901825,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3387,-0.11483791470527649,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3388,-0.27378159761428833,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3389,-1.0463638305664062,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3390,-0.2904120981693268,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3391,-1.0173563957214355,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3392,-0.1727590709924698,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3393,-0.17665070295333862,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3394,-0.16599717736244202,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3395,-0.16822490096092224,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3396,-0.9857577085494995,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3397,-1.0927749872207642,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3398,-0.822685956954956,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3399,-1.0588622093200684,-0.1765038820505142,-0.1765038820505142,0,1,0.8732737898826599,1,0,timestamp
3400,-1.0088450908660889,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3401,-0.9189542531967163,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3402,-0.11959348618984222,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3403,-0.11889928579330444,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3404,-0.49029234051704407,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3405,-0.4581223130226135,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3406,-0.46777909994125366,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3407,-1.1811134815216064,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3408,-0.7938191890716553,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3409,-0.839229941368103,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3410,-0.8396622538566589,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3411,-0.4252692759037018,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3412,-0.6610960960388184,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3413,-0.1586245596408844,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3414,-0.5038418769836426,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3415,-0.6717840433120728,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3416,-0.797062873840332,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3417,-0.6832650899887085,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3418,-0.768851637840271,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3419,-0.674802303314209,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3420,-0.6310597658157349,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3421,-0.6057116389274597,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3422,-0.8068791031837463,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3423,-0.1237439215183258,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3424,-0.13005976378917694,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3425,-0.7458167672157288,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3426,-0.12256308645009995,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3427,-0.11280703544616699,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3428,-0.17682136595249176,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3429,-0.7756457924842834,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3430,-0.4304144084453583,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3431,-0.4938344657421112,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3432,-0.1752336025238037,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3433,-0.8401902914047241,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3434,-1.135901689529419,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3435,-0.8088061213493347,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3436,-1.0694485902786255,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3437,-1.115876317024231,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3438,-1.0983692407608032,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3439,-1.0790683031082153,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3440,-1.0675426721572876,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3441,-1.0489578247070312,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3442,-1.0264005661010742,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3443,-0.8071297407150269,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3444,-0.18495944142341614,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3445,-0.20625807344913483,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3446,-0.16068239510059357,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3447,-0.17517486214637756,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3448,-0.19619563221931458,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3449,-0.16342096030712128,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3450,-0.17418982088565826,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3451,-0.1566278636455536,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3452,-0.16391140222549438,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3453,-0.8932573795318604,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3454,-0.18118491768836975,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3455,-0.18505951762199402,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3456,-0.199433371424675,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3457,-0.18576538562774658,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3458,-0.17428246140480042,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3459,-0.1952262818813324,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3460,-0.1941864937543869,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3461,-0.17658290266990662,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3462,-0.192030131816864,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3463,-0.18823684751987457,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3464,-0.18906694650650024,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3465,-0.17299388349056244,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3466,-0.19214104115962982,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3467,-0.18404220044612885,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3468,-0.19154059886932373,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3469,-0.20324945449829102,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3470,-0.16743910312652588,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3471,-0.1578831970691681,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3472,-0.19125932455062866,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3473,-0.16558513045310974,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3474,-0.1824512481689453,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3475,-0.15665462613105774,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3476,-0.19704723358154297,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3477,-0.16631945967674255,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3478,-0.17660318315029144,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3479,-0.15947532653808594,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3480,-0.14292818307876587,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3481,-0.17021876573562622,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3482,-0.2002095878124237,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3483,-0.17463167011737823,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3484,-0.1708073616027832,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3485,-0.19469887018203735,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3486,-0.1710200160741806,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3487,-0.15801861882209778,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3488,-0.18987752497196198,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3489,-0.17205189168453217,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3490,-0.2035050094127655,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3491,-0.16628797352313995,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3492,-0.17770184576511383,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3493,-0.20487873256206512,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3494,-0.1692778766155243,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3495,-0.15765370428562164,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3496,-0.175133615732193,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3497,-0.16944679617881775,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3498,-0.1799287348985672,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3499,-0.15938323736190796,-0.1765038820505142,-0.1765038820505142,1,1,0.7660704255104065,1,0,timestamp
3500,-0.17636698484420776,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3501,-0.158614844083786,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3502,-0.14444555342197418,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3503,-0.1581500768661499,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3504,-0.1734020709991455,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3505,-0.17845112085342407,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3506,-0.18771670758724213,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3507,-0.1559399515390396,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3508,-0.17472362518310547,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3509,-0.9061740636825562,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3510,-0.19856451451778412,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3511,-0.1870388239622116,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3512,-0.16068877279758453,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3513,-0.19401445984840393,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3514,-0.18676914274692535,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3515,-0.17185156047344208,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3516,-0.18457290530204773,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3517,-0.20116525888442993,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3518,-0.16134117543697357,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3519,-0.1751451939344406,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3520,-0.1960880607366562,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3521,-0.1696947067975998,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3522,-0.15652215480804443,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3523,-0.1671341508626938,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3524,-0.19030070304870605,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3525,-0.1628735214471817,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3526,-0.14896701276302338,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3527,-0.17569948732852936,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3528,-0.1863297075033188,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3529,-0.18988542258739471,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3530,-0.1822589933872223,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3531,-0.20235344767570496,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3532,-0.19066846370697021,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3533,-0.1705423891544342,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3534,-0.2088223546743393,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3535,-0.19249571859836578,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3536,-0.18311277031898499,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3537,-0.19994433224201202,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3538,-0.1862819939851761,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3539,-0.1710711568593979,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3540,-0.15437498688697815,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3541,-0.18981948494911194,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3542,-0.172532856464386,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3543,-0.1835901439189911,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3544,-0.14448928833007812,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3545,-0.16265758872032166,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3546,-0.18642771244049072,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3547,-0.15924838185310364,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3548,-0.1469658464193344,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3549,-0.16635173559188843,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3550,-0.18660956621170044,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3551,-0.1584741324186325,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3552,-0.14379088580608368,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3553,-0.18883945047855377,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3554,-0.158918559551239,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3555,-0.14371924102306366,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3556,-0.1672692745923996,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3557,-0.1937427669763565,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3558,-0.16553591191768646,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3559,-0.1526702344417572,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3560,-0.17006687819957733,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3561,-0.15583589673042297,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3562,-0.17757977545261383,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3563,-0.16461369395256042,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3564,-0.1647539883852005,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3565,-0.15270137786865234,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3566,-0.18710613250732422,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3567,-0.18079915642738342,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3568,-0.18125414848327637,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3569,-0.19449612498283386,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3570,-0.18968667089939117,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3571,-0.17739862203598022,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3572,-0.7235497236251831,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3573,-0.734868586063385,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3574,-0.7234230637550354,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3575,-0.7435492873191833,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3576,-0.16289417445659637,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3577,-0.15559183061122894,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3578,-0.17477190494537354,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3579,-0.1767706423997879,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3580,-0.16292138397693634,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3581,-0.18888361752033234,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3582,-0.16331975162029266,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3583,-0.16611093282699585,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3584,-0.16621054708957672,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3585,-0.15228624641895294,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3586,-0.20423978567123413,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3587,-0.15881676971912384,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3588,-0.1668863743543625,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3589,-0.1718994528055191,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3590,-0.17252662777900696,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3591,-0.15769365429878235,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3592,-0.1912984549999237,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3593,-0.16200664639472961,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3594,-0.19880516827106476,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3595,-0.186101034283638,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3596,-0.19472573697566986,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3597,-0.1772463172674179,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3598,-0.15904897451400757,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3599,-0.19045737385749817,-0.1765038820505142,-0.1765038820505142,0,1,2.248692512512207,1,0,timestamp
3600,-0.15843424201011658,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3601,-0.14685973525047302,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3602,-0.18844732642173767,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3603,-0.15802019834518433,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3604,-0.1870678961277008,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3605,-0.15667203068733215,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3606,-0.16835860908031464,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3607,-0.8133734643459319,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3608,-0.15144452452659607,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3609,-0.9378038239479065,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3610,-0.21672479093074798,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3611,-0.16538262367248535,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3612,-0.19416381895542145,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3613,-0.7310346639156341,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3614,-0.16876916587352753,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3615,-0.5259651923179627,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3616,-0.3319627672433853,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3617,-0.17097824811935425,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3618,-0.6287632811069488,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3619,-0.4317804431915283,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3620,-0.16064810752868652,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3621,-0.635218802690506,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3622,-0.1792270576953888,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3623,-0.15901346504688263,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3624,-0.3096236461400986,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3625,-0.2065166425704956,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3626,-0.18050377070903778,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3627,-2.0117067909240722,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3628,-0.1730390340089798,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3629,-0.09411795437335968,-0.1765038820505142,-0.1765038820505142,1,0,,1,0,timestamp
3630,-0.1963587874174118,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3631,-0.1669096201658249,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3632,-0.39052205145359037,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3633,-1.4935477352142335,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3634,-0.16008074581623077,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3635,-0.13822797387838365,-0.1765038820505142,-0.1765038820505142,1,0,,1,0,timestamp
3636,-0.199092158973217,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3637,-0.15071320533752441,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3638,-0.3560701239109039,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3639,-0.3905749148130417,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3640,-0.15714740753173828,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3641,-0.5663414084911347,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3642,-0.317761595249176,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3643,-0.14785686135292053,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3644,-1.8654179286956787,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3645,-0.1367497420310974,-0.1765038820505142,-0.1765038820505142,1,0,,1,0,timestamp
3646,-0.16838210821151733,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3647,-0.32725147366523744,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3648,-0.17678037285804749,-0.1765038820505142,-0.1765038820505142,0,1,,1,0,timestamp
3649,-0.2923428183794022,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3650,-2.323655753135681,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3651,-0.16632938385009766,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3652,-0.7519426774978638,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3653,-0.2014109182357788,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3654,-0.15542934834957123,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3655,-0.9464572346210479,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3656,-0.19391880750656126,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3657,-0.16305479407310486,-0.1765038820505142,-0.1765038820505142,1,1,,1,0,timestamp
3658,-1.2865788626670838,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
3659,-0.7447608542442322,-0.1765038820505142,-0.1765038820505142,0,0,,1,0,timestamp
